Handle,Title,Body (HTML),Vendor,Standard Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
copy-of-chicken-drumstick-marinated-with-bbq,(BBQ) Chicken Drumstick,"<p><meta charset=""utf-8""><span>C</span><span>hicken are certified halal.</span></p>
<p><span><meta charset=""utf-8"">- Est Weight around 500 g -</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Tong Hing Sabah,,Chicken,"Drumstick, Malaysia, Marinated",true,Title,Default Title,,,,,"",500.0,shopify,20,deny,manual,17.45,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/BBQ_Chicken_Drumstick_mh1631499360844.jpg?v=1634352109,1,,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,g,,,active
copy-of-chicken-drumstick-marinated-with-bbq,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/drumchickbbq.png?v=1635228926,2,,,,,,,,,,,,,,,,,,,,,,
copy-of-chicken-drumstick-marinated-with-bbq,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/BBQ_Chicken_Drumstick_C.jpg?v=1635228926,3,,,,,,,,,,,,,,,,,,,,,,
lw-starz-fries,LW Starz Fries,"<p>Halal</p>
<p>500g</p>
<p>Product of US</p>
<p><meta charset=""utf-8""><em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></p>",Tong Hing Sabah,,Snack,"",true,Title,Default Title,,,,,"",500.0,shopify,126,continue,manual,11.00,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/0001-9616276958_20211009_083201_0000_e9f5c3cb-4b6d-4d03-8006-d3d7732220fc.png?v=1634870568,1,,false,,,,,,,,,,,,,,,,,g,,,active
lw-starz-fries,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/0001-9616276958_20211009_083201_0000.png?v=1634870568,2,,,,,,,,,,,,,,,,,,,,,,
lw-starz-fries,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/20211015_093143.jpg?v=1634870568,3,,,,,,,,,,,,,,,,,,,,,,
lw-starz-fries,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/20211015_093143_07f49cba-4b10-41e0-87e8-4c188c3c671a.jpg?v=1634870568,4,,,,,,,,,,,,,,,,,,,,,,
copy-of-lw-skin-on-chips,LW Lattice Chips,"<p>Halal</p>
<p>500g</p>
<p>Product of US</p>
<p><meta charset=""utf-8""><em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></p>",Tong Hing Sabah,,Snack,"",true,Title,Default Title,,,,,"",500.0,shopify,61,continue,manual,13.10,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/0001-9618091761_20211009_092405_0000.png?v=1634870711,1,,false,,,,,,,,,,,,,,,,,g,,,active
copy-of-lw-skin-on-chips,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/20211015_092854.jpg?v=1634870711,2,,,,,,,,,,,,,,,,,,,,,,
dw-baked-oyster-kilpatrick,DW Baked Oyster Kilpatrick,"<meta charset=""utf-8"">
<p class=""p1"" data-mce-fragment=""1""><strong>Packing :</strong> <br>2 Pieces</p>
<p class=""p1"" data-mce-fragment=""1""><strong>Serving :</strong> <br>1 Person</p>
<p class=""p1"" data-mce-fragment=""1""><strong>Ingredients :</strong></p>
<meta charset=""utf-8"">
<p class=""p1"" data-mce-fragment=""1"">Fresh Oyster, Tomato, Smoked Duck, Cooking Oil, Chicken Stock, Onion, Tomato Puree, Mixed Herb, Garlic, Corn Starch, Salt &amp; Pepper.</p>
<p class=""p1"" data-mce-fragment=""1""><strong>Cooking Method :</strong><br data-mce-fragment=""1"">Oven grilled / Baked</p>
<meta charset=""utf-8"">
<p class=""p1"" data-mce-fragment=""1""><em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></p>",Deliwest,,Deliwest,"oyster, Retail",true,Title,Default Title,,,,,,120.0,shopify,50,deny,manual,10.40,,true,true,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/FB_IMG_1625728156991_mh1627885392308.jpg?v=1634260106,1,,false,,,,,,,,,,,,,,,,,g,,,active
copy-of-dauphinoise-potato,DW Baked Oyster Mornay (Cheese),"<meta charset=""utf-8"">
<p class=""p1"" data-mce-fragment=""1""><strong>Packing :</strong> <br>2 Pieces</p>
<p class=""p1"" data-mce-fragment=""1""><strong>Serving :</strong> <br>1 Person</p>
<p class=""p1"" data-mce-fragment=""1""><strong>Ingredients :</strong></p>
<meta charset=""utf-8"">
<p class=""p1"" data-mce-fragment=""1"">Fresh Oyster, Butter, Cream, Wheat Flour, Chicken Stock, Herbs, Cheese, Salt &amp; Pepper.</p>
<p class=""p1"" data-mce-fragment=""1""><strong>Cooking Method :</strong><br data-mce-fragment=""1"">Oven grilled / Baked</p>
<meta charset=""utf-8"">
<p class=""p1"" data-mce-fragment=""1""><em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></p>",Deliwest,,Deliwest,"cheese, oyster, Retail",true,Title,Default Title,,,,,"",120.0,shopify,50,deny,manual,10.40,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/FB_IMG_1625358044596_mh1627885367618.jpg?v=1634259914,1,,false,,,,,,,,,,,,,,,,,g,,,active
copy-of-yam-cake,Copy of Yam Cake,"<p>Ready to eat premium frozen Yam Cake. We only use the best quality fresh yam from Thailand for our Traditional Penang Recipe Yam Cakes. No artificial coloring &amp; preservatives.</p>
<p><strong>Ingredients :</strong><br><meta charset=""utf-8"">Fresh Yam, Rice Flour, Dried Shrimp, Fried Shallots, Aromat, Salt,<br>(<meta charset=""utf-8""><span data-mce-fragment=""1""><em>Authentic Penang Nyonya</em>) Sweet Sauce, Chilli Sauce.<br>(<em>Roasted Groundnuts</em>) Roasted Sesame, Roasted Groundnut, Sugar.</span></p>
<p><strong>Cooking Method :</strong><br>Steam (for best results), microwave or pan-fried as breakfast, quick lunch or tea time snack.</p>
<p><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></p>",Simple Bites,,Cake,"Cake Malaysia, Snack",false,Flavour,Authentic Penang Nyonya,,,,,,300.0,shopify,0,deny,manual,13.60,,true,true,,,,,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,g,,,draft
copy-of-yam-cake,,,,,,,,,Roasted Groundnuts,,,,,,300.0,shopify,0,deny,manual,13.60,,true,true,,,,,,,,,,,,,,,,,,,,,,g,,,
copy-of-lw-seasoned-wedge-cut,LW Red Mashed,"<p><br>Packing : 500g</p>
<p>Halal</p>
<p>Product of US</p>
<p><span style=""text-decoration: underline;""><span class=""s1""><b>Cooking Instructions:</b></span></span></p>
<ol class=""ol1"">
<li class=""li1"">Defrost product. Heat in the microwave for 3 minutes.</li>
</ol>
<meta charset=""utf-8"">
<p><em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></p>",Lamb Weston,,Snack,"America, Snack",true,Title,Default Title,,,,,"",500.0,shopify,29,continue,manual,11.50,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/20211015_080540.jpg?v=1634256890,1,,false,,,,,,,,,,,,,,,,,g,,,active
copy-of-dw-spicy-sea-perch-with-cayenne-butter,DW Sea Perch With Garlic Butter,"<p> <br><strong>Packing :</strong><br>200g<br><br><strong>Serving :</strong><br>1 Person<strong><br><br></strong><strong>Ingredients :<br></strong><span data-mce-fragment=""1"">Sea Perch Fillet, Vegetable &amp; Milk Fat Butter, Herb, Spices &amp; Salt<br><br></span><strong>Cooking Method :</strong>﻿<br>Oven grilled / Baked</p>
<p><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></p>",Deliwest,,Deliwest,"Retail, Sea Perch",true,Title,Default Title,,,,,"",200.0,shopify,50,continue,manual,23.00,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/FB_IMG_1624746521174_mh1632445742882.jpg?v=1634257124,1,,false,,,,,,,,,,,,,,,,,g,,,active
green-peas,Green Peas,LambWeston Green Peas REPACK to 500 g,Tong Hing Sabah,,,"",false,Title,Default Title,,,,,"",500.0,shopify,0,deny,manual,9.50,,true,true,"",,,,false,,,,,,,,,,,,,,,,,g,,,draft
maximo,Maximo Hash Brown,"<p>Halal</p>
<p>500g</p>
<p>Product of US</p>
<p><meta charset=""utf-8""><em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></p>",Lamb Weston,,Snack,"",true,Title,Default Title,,,,,"",500.0,shopify,30,continue,manual,12.00,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/0001-9620152021_20211009_102051_0000.png?v=1634870863,1,,false,,,,,,,,,,,,,,,,,g,,,active
maximo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/2021_10_05_11_44_37_mh.jpg?v=1634870863,2,,,,,,,,,,,,,,,,,,,,,,
regular-cut-fries,LW French Fries,"<p>Halal</p>
<p>500g</p>
<p>Product of US</p>
<p><meta charset=""utf-8""><em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></p>",Tong Hing Sabah,,Snack,"",true,Title,Default Title,,,,,"",500.0,shopify,15,continue,manual,8.90,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/0001-9619678194_20211009_100752_0000.png?v=1634870927,1,,false,,,,,,,,,,,,,,,,,g,,,active
regular-cut-fries,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/Screenshot_20211005-084539_WhatsApp_mh1633405695601.jpg?v=1634870927,2,,,,,,,,,,,,,,,,,,,,,,
stealth-twister-fries,Stealth Twister Fries,,Tong Hing Sabah,,,"",false,Title,Default Title,,,,,"",500.0,shopify,0,deny,manual,10.50,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,draft
waffle-fries,LW Crisscut Fries,"<p>Halal</p>
<p>500g</p>
<p>Product of US</p>
<p><meta charset=""utf-8""><em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></p>",Tong Hing Sabah,,Snack,"",true,Title,Default Title,,,,,"",500.0,shopify,30,continue,manual,11.00,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/0001-9616547400_20211009_083953_0000.png?v=1634870986,1,,false,,,,,,,,,,,,,,,,,g,,,active
waffle-fries,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/Screenshot_20211005-084651_WhatsApp_mh1633397447724.jpg?v=1634870986,2,,,,,,,,,,,,,,,,,,,,,,
tri-patty-fries,LW Triangle Hash Brown,"<p>Halal</p>
<p>500g</p>
<p>Product of US</p>
<p><meta charset=""utf-8""><em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></p>",Tong Hing Sabah,,Snack,"",true,Title,Default Title,,,,,"",500.0,shopify,13,continue,manual,9.40,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/0001-9617693634_20211009_091233_0000.png?v=1634871021,1,,false,,,,,,,,,,,,,,,,,g,,,active
chips-sk-fy,LW Skin On Chips,"<p>Halal</p>
<p>500g</p>
<p>Product of US</p>
<p><meta charset=""utf-8""><em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></p>",Tong Hing Sabah,,Snack,"",true,Title,Default Title,,,,,"",500.0,shopify,22,continue,manual,11.40,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/0001-9619448761_20211009_100136_0000.png?v=1634871069,1,,false,,,,,,,,,,,,,,,,,g,,,active
chips-sk-fy,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/Screenshot_20211005-084642_WhatsApp_mh1633401041038.jpg?v=1634871069,2,,,,,,,,,,,,,,,,,,,,,,
tater-puff-fries,LW Tater Tots,"<p>Halal</p>
<p>500g</p>
<p>Product of US</p>
<p><meta charset=""utf-8""><em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></p>",Tong Hing Sabah,,Snack,"",true,Title,Default Title,,,,,"",500.0,shopify,35,continue,manual,9.30,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/0001-9616809412_20211009_084725_0000.png?v=1634871159,1,,false,,,,,,,,,,,,,,,,,g,,,active
tater-puff-fries,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/Screenshot_20211005-084551_WhatsApp_mh1633405608074.jpg?v=1634871159,2,,,,,,,,,,,,,,,,,,,,,,
shoestring-fries,LW Shoestring Fries,"<p>Halal</p>
<p>500g </p>
<p>Product of US</p>
<p><meta charset=""utf-8""><em data-mce-fragment=""1"">-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em> </p>",Tong Hing Sabah,,Snack,"",true,Title,Default Title,,,,,"",500.0,shopify,50,continue,manual,8.90,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/0001-9615657968_20211009_081409_0000.png?v=1634871347,1,,false,,,,,,,,,,,,,,,,,g,,,active
shoestring-fries,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/Screenshot_20211005-084539_WhatsApp_mh1633405695601_5036f3f6-4a06-47d9-a719-59b1376c18ae.jpg?v=1634871347,2,,,,,,,,,,,,,,,,,,,,,,
tri-cut-potato,LW Roasted Potato Medley,"<p>Halal</p>
<p>500g</p>
<p>Product of US</p>
<p><meta charset=""utf-8""><em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></p>",Tong Hing Sabah,,Snack,"",true,Title,Default Title,,,,,"",500.0,shopify,21,continue,manual,15.60,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/20210712_084237.jpg?v=1634871534,1,,false,,,,,,,,,,,,,,,,,g,,,active
tri-cut-potato,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/Screenshot_20211005-084559_WhatsApp_mh1633405572651.jpg?v=1634871534,2,,,,,,,,,,,,,,,,,,,,,,
original-wedges,LW Spicy Wedges,"<p>Halal</p>
<p>500g</p>
<p>Product of US</p>
<p><meta charset=""utf-8""><em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></p>",Tong Hing Sabah,,Snack,"",true,Title,Default Title,,,,,"",500.0,shopify,40,continue,manual,10.30,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/0001-9617524127_20211009_090744_0000.png?v=1634871459,1,,false,,,,,,,,,,,,,,,,,g,,,active
original-wedges,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/Screenshot_20211005-084548_WhatsApp_mh1633405630103.jpg?v=1634871459,2,,,,,,,,,,,,,,,,,,,,,,
twister-fries,LW Twister Fries,"<p>Halal</p>
<p>500g</p>
<p>Product of US</p>
<p><meta charset=""utf-8""><em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></p>",Tong Hing Sabah,,Snack,"",true,Title,Default Title,,,,,"",500.0,shopify,27,continue,manual,10.30,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/0001-9616189645_20211009_082929_0000.png?v=1634871576,1,,false,,,,,,,,,,,,,,,,,g,,,active
twister-fries,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/Screenshot_20211005-084612_WhatsApp_mh1633405504509.jpg?v=1634871576,2,,,,,,,,,,,,,,,,,,,,,,
sweet-potato-regular-cut,LW Sweet Potato Regular Cut,"<p>Halal</p>
<p>500g</p>
<p>Product of US</p>
<p><meta charset=""utf-8""><em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></p>",Tong Hing Sabah,,Snack,"",true,Title,Default Title,,,,,"",500.0,shopify,15,continue,manual,15.60,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/0001-9618302159_20211009_092959_0000.png?v=1634871635,1,,false,,,,,,,,,,,,,,,,,g,,,active
sweet-potato-regular-cut,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/Screenshot_20211005-084607_WhatsApp_mh1633405531243.jpg?v=1634871635,2,,,,,,,,,,,,,,,,,,,,,,
sweet-potato-criss-cut,LW Sweet Potato Criss Cut,"<p>Halal</p>
<p>500g</p>
<p>Product of US</p>
<p><meta charset=""utf-8""><em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></p>",Tong Hing Sabah,,Snack,"",true,Title,Default Title,,,,,"",500.0,shopify,18,continue,manual,15.60,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/0001-9618701964_20211009_094107_0000.png?v=1634871670,1,,false,,,,,,,,,,,,,,,,,g,,,active
sweet-potato-criss-cut,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/2021_10_05_10_29_56_mh.jpg?v=1634871670,2,,,,,,,,,,,,,,,,,,,,,,
whole-chicken-marinated-with-kansas,Whole Chicken (Marinated) With Kansas,"",Tong Hing Sabah,,,"",false,Title,Default Title,,,,,'2019101,0.0,shopify,0,deny,manual,42.30,,true,true,"",,,,false,,,,,,,,,,,,,,,,,kg,,,draft
chicken-boneless-breast-marinatedwith-kansas,Chicken Boneless Breast (Marinated)With Kansas,"",Tong Hing Sabah,,,"",false,Title,Default Title,,,,,'2019068,0.0,shopify,0,deny,manual,37.40,,true,true,"",,,,false,,,,,,,,,,,,,,,,,kg,,,draft
chicken-wing-marinated-with-kansas,Chicken Wing (Marinated) With Kansas,"",Tong Hing Sabah,,,"",false,Title,Default Title,,,,,'2019069,0.0,shopify,0,deny,manual,34.90,,true,true,"",,,,false,,,,,,,,,,,,,,,,,kg,,,draft
chicken-drumstick-marinated-with-kansas,Chicken Drumstick (Marinated) With Kansas,"",Tong Hing Sabah,,,"",false,Title,Default Title,,,,,'2019100,0.0,shopify,0,deny,manual,34.90,,true,true,"",,,,false,,,,,,,,,,,,,,,,,kg,,,draft
australia-lamb-shank-marinated-with-rosemary,Australia Lamb Shank (Marinated) With Rosemary,"<meta charset=""utf-8"">
<p data-mce-fragment=""1"">-Est weight around 850g-</p>
<p><meta charset=""utf-8""><em data-mce-fragment=""1"">-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></p>
<p><em data-mce-fragment=""1"">#get pictures</em></p>",Tong Hing Sabah,,,"",false,Title,Default Title,,,,,'2019067,850.0,shopify,20,deny,manual,70.80,,true,true,"",,,,false,,,,,,,,,,,,,,,,,g,,,draft
fresh-cream-of-mushroom-soup,SB Mushroom Soup,"<meta charset=""utf-8"">
<p><em data-mce-fragment=""1"">-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></p>",Tong Hing Sabah,,Snack,"",true,Title,Default Title,,,,,'9551003891009,200.0,shopify,20,deny,manual,8.90,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/FB_IMG_1632530718945_mh1632720151805.jpg?v=1634872222,1,,false,,,,,,,,,,,,,,,,,g,,,active
half-chicken-marinated-with-turkish,Half Chicken (Marinated) With Turkish,"<meta charset=""utf-8"">
<p><span>-Est weight 850g-</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Tong Hing Sabah,,,"",true,Title,Default Title,,,,,'2019066,850.0,shopify,20,deny,manual,21.10,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/IMG_1687_d873e43d-d92c-4069-8810-adeb2d92ee87.jpg?v=1630909348,1,,false,,,,,,,,,,,,,,,,,g,,,active
half-chicken-marinated-with-original,Half Chicken (Marinated) With Original,"<meta charset=""utf-8"">
<p><span>-Est weight 850g-</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Tong Hing Sabah,,,"",true,Title,Default Title,,,,,'2019065,850.0,shopify,20,deny,manual,21.10,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/IMG_1687_b36ee515-f73f-4c76-8188-bab02059dea1.jpg?v=1630909224,1,,false,,,,,,,,,,,,,,,,,g,,,active
half-chicken-marinated-with-cherokee,Half Chicken (Marinated) With Cherokee,"<meta charset=""utf-8"">
<p><span>-Est weight 850g-</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Tong Hing Sabah,,,"",true,Title,Default Title,,,,,'2019064,850.0,shopify,20,deny,manual,21.10,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/IMG_1687_dc31efe6-ab45-45bc-90d3-71e54aac5e35.jpg?v=1630909146,1,,false,,,,,,,,,,,,,,,,,g,,,active
half-chicken-marinated-with-italian-mixed,Half Chicken (Marinated) With Italian Mixed,"<meta charset=""utf-8"">
<p><span>-Est weight 850g-</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Tong Hing Sabah,,,"",true,Title,Default Title,,,,,'2019063,850.0,shopify,20,deny,manual,21.10,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/IMG_1687_d3f5c392-ddd6-4434-9e3f-c2865545bb63.jpg?v=1630909188,1,,false,,,,,,,,,,,,,,,,,g,,,active
half-chicken-marinated-with-rosemary,Half Chicken (Marinated) With Rosemary,"<meta charset=""utf-8"">
<p><span>-Est weight 850g-</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Tong Hing Sabah,,,"",true,Title,Default Title,,,,,'2019062,850.0,shopify,20,deny,manual,21.10,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/IMG_1687_e7a0c0c6-307b-4eb4-a96e-57a4671b4709.jpg?v=1630909327,1,,false,,,,,,,,,,,,,,,,,g,,,active
half-chicken-marinated-with-honey-mustard,Half Chicken (Marinated) With Honey Mustard,"<meta charset=""utf-8"">
<p><span>-Est weight 850g-</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Tong Hing Sabah,,,"",true,Title,Default Title,,,,,'2019061,850.0,shopify,20,deny,manual,21.10,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/IMG_1687_6cbb52ac-541b-422e-ac3f-37f0cb0b61c6.jpg?v=1630909165,1,,false,,,,,,,,,,,,,,,,,g,,,active
half-chicken-marinated-with-cajun,Half Chicken (Marinated) With Cajun,"<meta charset=""utf-8"">
<p><span>-Est weight 850g-</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Tong Hing Sabah,,,"",true,Title,Default Title,,,,,'2019060,850.0,shopify,20,deny,manual,21.10,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/IMG_1687_08af7619-481e-43cd-ae1a-406fb3007159.jpg?v=1630909119,1,,false,,,,,,,,,,,,,,,,,g,,,active
